FECHA,NO,NOX,NO2,CO,HORA,SO2,O3
01/01/2022,11.0,55.0,44.0,1.08,1.0,3.0,3.0
01/01/2022,29.0,77.0,47.0,1.48,2.0,3.0,2.0
01/01/2022,33.0,79.0,46.0,1.67,3.0,3.0,2.0
01/01/2022,21.0,66.0,44.0,1.22,4.0,2.0,1.0
01/01/2022,31.0,72.0,41.0,1.4,5.0,2.0,1.0
01/01/2022,38.0,78.0,40.0,1.37,6.0,2.0,1.0
01/01/2022,37.0,77.0,40.0,1.19,7.0,2.0,2.0
01/01/2022,56.8,85.4,28.2,0.8,8.0,3.0,3.0
01/01/2022,41.0,84.0,44.0,1.21,9.0,3.0,6.0
01/01/2022,20.0,66.0,46.0,0.99,10.0,3.0,23.0
01/01/2022,8.0,47.0,39.0,0.7,11.0,4.0,49.0
01/01/2022,6.0,55.0,49.0,0.88,12.0,5.0,76.0
01/01/2022,3.0,35.0,32.0,0.6,13.0,5.0,97.0
01/01/2022,1.0,23.0,22.0,0.4,14.0,4.0,112.0
01/01/2022,1.0,16.0,15.0,0.21,15.0,3.0,101.0
01/01/2022,1.0,12.0,12.0,0.11,16.0,3.0,89.0
01/01/2022,1.0,11.0,10.0,0.09,17.0,2.0,71.0
01/01/2022,3.0,22.0,19.0,0.19,18.0,2.0,51.0
01/01/2022,15.0,67.0,52.0,0.65,19.0,2.0,16.0
01/01/2022,4.0,37.0,33.0,0.36,20.0,2.0,32.0
01/01/2022,1.0,24.0,23.0,0.25,21.0,2.0,29.0
01/01/2022,10.0,35.0,25.0,0.43,22.0,1.0,16.0
01/01/2022,48.0,93.0,45.0,1.1,23.0,2.0,1.0
01/01/2022,41.0,76.0,35.0,0.77,24.0,2.0,0.0
02/01/2022,52.0,87.0,35.0,0.73,1.0,2.0,0.0
02/01/2022,45.0,77.0,32.0,0.61,2.0,2.0,1.0
02/01/2022,20.0,44.0,24.0,0.29,3.0,1.0,1.0
02/01/2022,30.0,57.0,27.0,0.33,4.0,1.0,0.0
02/01/2022,25.0,54.0,29.0,0.48,5.0,1.0,0.0
02/01/2022,41.0,70.0,29.0,0.62,6.0,1.0,0.0
02/01/2022,68.0,96.0,29.0,0.88,7.0,2.0,0.0
02/01/2022,96.0,126.0,30.0,1.25,8.0,2.0,1.0
02/01/2022,111.0,148.0,37.0,1.42,9.0,3.0,2.0
02/01/2022,51.0,103.0,52.0,1.16,10.0,3.0,11.0
02/01/2022,20.0,59.0,40.0,0.63,11.0,3.0,27.0
02/01/2022,9.0,32.0,23.0,0.28,12.0,3.0,38.0
02/01/2022,6.0,23.0,17.0,0.16,13.0,2.0,44.0
02/01/2022,3.0,15.0,13.0,0.16,14.0,3.0,58.0
02/01/2022,2.0,10.0,9.0,0.12,15.0,6.0,61.0
02/01/2022,2.0,10.0,8.0,0.11,16.0,3.0,55.0
02/01/2022,2.0,14.0,11.0,0.16,17.0,1.0,44.0
02/01/2022,4.0,20.0,16.0,0.17,18.0,1.0,28.0
02/01/2022,4.0,22.0,18.0,0.16,19.0,1.0,20.0
02/01/2022,5.0,24.0,19.0,0.18,20.0,1.0,15.0
02/01/2022,4.0,18.0,14.0,0.17,21.0,1.0,16.0
02/01/2022,2.0,16.0,14.0,0.14,22.0,0.0,15.0
02/01/2022,3.0,18.0,15.0,0.14,23.0,1.0,16.0
02/01/2022,3.0,19.0,16.0,0.11,24.0,1.0,28.0
03/01/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
03/01/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
03/01/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
03/01/2022,2.0,19.0,17.0,0.11,4.0,4.0,14.0
03/01/2022,4.0,21.0,17.0,0.14,5.0,4.0,12.0
03/01/2022,5.0,25.0,20.0,0.23,6.0,4.0,7.0
03/01/2022,9.0,36.0,27.0,0.33,7.0,3.0,1.0
03/01/2022,25.0,55.0,30.0,0.5,8.0,3.0,0.0
03/01/2022,31.0,61.0,31.0,0.6,9.0,3.0,2.0
03/01/2022,28.0,58.0,30.0,0.68,10.0,3.0,5.0
03/01/2022,27.0,56.0,29.0,0.73,11.0,3.0,11.0
03/01/2022,22.0,55.0,33.0,0.74,12.0,3.0,22.0
03/01/2022,15.0,52.0,37.0,0.75,13.0,2.0,37.0
03/01/2022,9.0,46.0,37.0,0.7,14.0,3.0,55.0
03/01/2022,6.0,39.0,33.0,0.57,15.0,3.0,64.0
03/01/2022,7.0,44.0,38.0,0.53,16.0,5.0,57.0
03/01/2022,3.0,33.0,30.0,0.5,17.0,4.0,65.0
03/01/2022,3.0,44.0,41.0,0.55,18.0,3.0,53.0
03/01/2022,4.0,56.0,52.0,0.64,19.0,3.0,33.0
03/01/2022,4.0,46.0,43.0,0.58,20.0,19.0,27.0
03/01/2022,4.0,36.0,32.0,0.39,21.0,44.0,28.0
03/01/2022,7.0,46.0,39.0,0.56,22.0,39.0,19.0
03/01/2022,5.0,47.0,43.0,0.49,23.0,72.0,13.0
03/01/2022,18.0,61.0,43.0,0.61,24.0,34.0,9.0
04/01/2022,48.0,94.0,46.0,0.68,1.0,19.0,4.0
04/01/2022,8.0,40.0,32.0,0.38,2.0,18.0,16.0
04/01/2022,9.0,47.0,38.0,0.44,3.0,11.0,4.0
04/01/2022,10.0,42.0,33.0,0.37,4.0,7.0,5.0
04/01/2022,38.0,72.0,34.0,0.57,5.0,5.0,2.0
04/01/2022,160.0,200.0,41.0,1.22,6.0,5.0,1.0
04/01/2022,193.0,234.0,41.0,1.42,7.0,6.0,1.0
04/01/2022,193.0,236.0,43.0,1.73,8.0,7.0,1.0
04/01/2022,187.0,241.0,54.0,2.16,9.0,16.0,1.0
04/01/2022,85.0,160.0,76.0,1.6,10.0,13.0,8.0
04/01/2022,45.0,135.0,90.0,1.45,11.0,11.0,23.0
04/01/2022,18.0,72.0,53.0,0.74,12.0,7.0,41.0
04/01/2022,7.0,40.0,32.0,0.41,13.0,4.0,58.0
04/01/2022,7.0,38.0,31.0,0.35,14.0,4.0,56.0
04/01/2022,7.0,37.0,30.0,0.31,15.0,3.0,56.0
04/01/2022,4.0,26.0,22.0,0.22,16.0,3.0,63.0
04/01/2022,3.0,24.0,21.0,0.23,17.0,2.0,67.0
04/01/2022,2.0,35.0,33.0,0.47,18.0,2.0,61.0
04/01/2022,15.0,100.0,85.0,1.39,19.0,2.0,17.0
04/01/2022,41.0,130.0,89.0,1.49,20.0,3.0,3.0
04/01/2022,47.0,136.0,89.0,1.65,21.0,3.0,1.0
04/01/2022,34.0,107.0,72.0,1.16,22.0,3.0,7.0
04/01/2022,7.0,51.0,44.0,0.48,23.0,10.0,22.0
04/01/2022,12.0,53.0,41.0,0.32,24.0,15.0,21.0
05/01/2022,12.0,53.0,41.0,0.31,1.0,8.0,16.0
05/01/2022,7.0,40.0,33.0,0.19,2.0,9.0,23.0
05/01/2022,11.0,55.0,45.0,0.36,3.0,9.0,6.0
05/01/2022,30.0,71.0,42.0,0.32,4.0,6.0,6.0
05/01/2022,114.0,165.0,50.0,0.71,5.0,6.0,0.0
05/01/2022,207.0,263.0,55.0,1.53,6.0,7.0,1.0
05/01/2022,208.0,258.0,50.0,1.66,7.0,7.0,1.0
05/01/2022,234.0,286.0,52.0,2.2,8.0,7.0,1.0
05/01/2022,147.0,203.0,56.0,1.97,9.0,7.0,2.0
05/01/2022,43.0,95.0,52.0,1.1,10.0,6.0,13.0
05/01/2022,26.0,79.0,53.0,0.97,11.0,7.0,26.0
05/01/2022,11.0,50.0,39.0,0.64,12.0,6.0,48.0
05/01/2022,5.0,28.0,23.0,0.34,13.0,3.0,58.0
05/01/2022,3.0,18.0,15.0,0.22,14.0,2.0,59.0
05/01/2022,3.0,18.0,15.0,0.23,15.0,2.0,71.0
05/01/2022,2.0,18.0,16.0,0.22,16.0,2.0,85.0
05/01/2022,1.0,17.0,16.0,0.24,17.0,2.0,90.0
05/01/2022,1.0,22.0,21.0,0.3,18.0,2.0,84.0
05/01/2022,14.0,70.0,56.0,0.77,19.0,3.0,42.0
05/01/2022,3.0,31.0,29.0,0.37,20.0,3.0,49.0
05/01/2022,1.0,22.0,21.0,0.27,21.0,2.0,49.0
05/01/2022,1.0,21.0,19.0,0.24,22.0,2.0,46.0
05/01/2022,5.0,59.0,54.0,0.97,23.0,2.0,15.0
05/01/2022,6.0,67.0,61.0,1.18,24.0,2.0,9.0
06/01/2022,90.0,158.0,68.0,1.49,1.0,3.0,1.0
06/01/2022,56.0,118.0,61.0,1.33,2.0,3.0,0.0
06/01/2022,101.0,155.0,54.0,1.12,3.0,3.0,0.0
06/01/2022,98.0,153.0,56.0,1.06,4.0,3.0,0.0
06/01/2022,94.0,140.0,47.0,1.14,5.0,3.0,0.0
06/01/2022,255.0,305.0,50.0,1.63,6.0,5.0,0.0
06/01/2022,182.0,229.0,47.0,1.5,7.0,4.0,0.0
06/01/2022,234.0,280.0,46.0,2.03,8.0,5.0,0.0
06/01/2022,139.0,197.0,58.0,1.96,9.0,7.0,1.0
06/01/2022,70.0,134.0,64.0,1.39,10.0,4.0,10.0
06/01/2022,20.0,67.0,47.0,0.79,11.0,3.0,31.0
06/01/2022,7.0,36.0,29.0,0.42,12.0,2.0,53.0
06/01/2022,3.0,25.0,21.0,0.33,13.0,2.0,71.0
06/01/2022,3.0,25.0,23.0,0.34,14.0,2.0,86.0
06/01/2022,2.0,23.0,21.0,0.33,15.0,2.0,90.0
06/01/2022,2.0,27.0,25.0,0.34,16.0,2.0,66.0
06/01/2022,2.0,30.0,28.0,0.32,17.0,2.0,55.0
06/01/2022,2.0,25.0,23.0,0.24,18.0,2.0,44.0
06/01/2022,2.0,23.0,20.0,0.13,19.0,1.0,42.0
06/01/2022,5.0,19.0,14.0,0.01,20.0,1.0,22.0
06/01/2022,5.0,30.0,24.0,0.19,21.0,2.0,15.0
06/01/2022,24.0,59.0,35.0,0.43,22.0,2.0,4.0
06/01/2022,27.0,59.0,32.0,0.4,23.0,2.0,3.0
06/01/2022,37.0,69.0,32.0,0.58,24.0,2.0,0.0
07/01/2022,111.0,143.0,32.0,0.92,1.0,3.0,0.0
07/01/2022,73.0,107.0,33.0,0.63,2.0,2.0,0.0
07/01/2022,79.0,112.0,33.0,0.73,3.0,2.0,0.0
07/01/2022,101.0,132.0,30.0,0.75,4.0,3.0,0.0
07/01/2022,26.0,56.0,30.0,0.4,5.0,1.0,1.0
07/01/2022,56.0,90.0,34.0,0.9,6.0,2.0,0.0
07/01/2022,175.0,210.0,36.0,1.4,7.0,4.0,1.0
07/01/2022,150.0,187.0,37.0,1.31,8.0,4.0,0.0
07/01/2022,198.0,241.0,43.0,2.0,9.0,5.0,1.0
07/01/2022,84.0,149.0,65.0,1.44,10.0,3.0,6.0
07/01/2022,29.0,93.0,63.0,1.03,11.0,3.0,27.0
07/01/2022,16.0,76.0,60.0,0.88,12.0,2.0,43.0
07/01/2022,12.0,67.0,54.0,0.81,13.0,3.0,51.0
07/01/2022,5.0,32.0,27.0,0.38,14.0,2.0,53.0
07/01/2022,6.0,52.0,46.0,0.7,15.0,2.0,49.0
07/01/2022,6.0,47.0,41.0,0.58,16.0,2.0,39.0
07/01/2022,7.0,44.0,37.0,0.47,17.0,1.0,22.0
07/01/2022,12.0,61.0,49.0,0.66,18.0,2.0,10.0
07/01/2022,2.0,22.0,19.0,0.16,19.0,1.0,31.0
07/01/2022,3.0,16.0,13.0,0.04,20.0,0.0,24.0
07/01/2022,4.0,21.0,17.0,0.08,21.0,0.0,18.0
07/01/2022,9.0,36.0,27.0,0.33,22.0,1.0,18.0
07/01/2022,39.0,75.0,36.0,0.84,23.0,2.0,16.0
07/01/2022,22.0,58.0,36.0,0.7,24.0,1.0,14.0
08/01/2022,19.0,53.0,34.0,0.4,1.0,1.0,13.0
08/01/2022,51.0,87.0,36.0,0.72,2.0,2.0,11.0
08/01/2022,100.0,136.0,36.0,0.95,3.0,2.0,10.0
08/01/2022,69.0,105.0,36.0,0.65,4.0,2.0,7.0
08/01/2022,103.0,141.0,38.0,0.97,5.0,3.0,5.0
08/01/2022,65.0,104.0,40.0,1.13,6.0,2.0,2.0
08/01/2022,117.0,160.0,44.0,1.39,7.0,3.0,1.0
08/01/2022,206.0,248.0,42.0,2.07,8.0,4.0,3.0
08/01/2022,139.0,187.0,48.0,1.69,9.0,4.0,8.0
08/01/2022,89.0,151.0,62.0,1.39,10.0,3.0,19.0
08/01/2022,32.0,92.0,60.0,0.98,11.0,2.0,31.5
08/01/2022,13.0,57.0,45.0,0.64,12.0,2.0,48.0
08/01/2022,5.0,26.0,21.0,0.28,13.0,2.0,62.0
08/01/2022,4.0,21.0,17.0,0.2,14.0,2.0,72.0
08/01/2022,2.0,21.0,19.0,0.3,15.0,1.0,74.0
08/01/2022,1.0,26.0,25.0,0.4,16.0,2.0,70.0
08/01/2022,1.0,31.0,29.0,0.43,17.0,2.0,59.5
08/01/2022,2.0,22.0,20.0,0.17,18.0,1.0,44.0
08/01/2022,3.0,26.0,23.0,0.26,19.0,1.0,31.0
08/01/2022,6.0,35.0,29.0,0.34,20.0,1.0,24.0
08/01/2022,1.0,17.0,16.0,0.15,21.0,3.0,19.0
08/01/2022,1.0,16.0,14.0,0.1,22.0,2.0,18.0
08/01/2022,1.0,17.0,16.0,0.08,23.0,1.0,16.0
08/01/2022,2.0,20.0,18.0,0.17,24.0,1.0,14.0
09/01/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
09/01/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
09/01/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
09/01/2022,7.0,38.0,31.0,0.31,4.0,2.0,7.0
09/01/2022,6.0,40.0,33.0,0.47,5.0,1.0,5.0
09/01/2022,5.0,34.0,29.0,0.46,6.0,1.0,2.0
09/01/2022,43.0,78.0,36.0,0.75,7.0,1.0,1.0
09/01/2022,102.0,138.0,36.0,1.27,8.0,3.0,3.0
09/01/2022,41.0,78.0,37.0,0.82,9.0,3.0,8.0
09/01/2022,37.0,80.0,43.0,0.91,10.0,2.0,19.0
09/01/2022,15.0,53.0,38.0,0.7,11.0,2.0,31.5
09/01/2022,9.0,45.0,36.0,0.64,12.0,2.0,48.0
09/01/2022,3.0,20.0,17.0,0.29,13.0,2.0,62.0
09/01/2022,2.0,18.0,15.0,0.25,14.0,2.0,72.0
09/01/2022,1.0,18.0,17.0,0.31,15.0,2.0,74.0
09/01/2022,1.0,14.0,13.0,0.19,16.0,2.0,70.0
09/01/2022,2.0,12.0,10.0,0.13,17.0,2.0,59.5
09/01/2022,3.0,20.0,17.0,0.18,18.0,1.0,44.0
09/01/2022,3.0,27.0,24.0,0.27,19.0,3.0,31.0
09/01/2022,3.0,21.0,18.0,0.18,20.0,1.0,24.0
09/01/2022,3.0,18.0,15.0,0.17,21.0,1.0,19.0
09/01/2022,3.0,24.0,21.0,0.23,22.0,2.0,18.0
09/01/2022,3.0,27.0,24.0,0.32,23.0,1.0,16.0
09/01/2022,3.0,23.0,20.0,0.2,24.0,1.0,14.0
10/01/2022,1.0,14.0,13.0,0.09,1.0,1.0,13.0
10/01/2022,1.0,13.0,11.0,0.05,2.0,1.0,11.0
10/01/2022,4.0,22.0,18.0,0.03,3.0,2.0,10.0
10/01/2022,3.0,20.0,17.0,0.05,4.0,8.0,7.0
10/01/2022,3.0,20.0,17.0,0.11,5.0,17.0,5.0
10/01/2022,7.0,30.0,23.0,0.24,6.0,10.0,2.0
10/01/2022,19.0,52.0,33.0,0.35,7.0,7.0,1.0
10/01/2022,5.0,29.0,24.0,0.22,8.0,7.0,3.0
10/01/2022,6.0,32.0,26.0,0.25,9.0,5.0,8.0
10/01/2022,6.0,26.0,20.0,0.24,10.0,4.0,19.0
10/01/2022,19.6,57.6,38.2,0.546,11.0,3.0,31.5
10/01/2022,9.8,38.6,28.8,0.4960000000000001,12.0,2.0,48.0
10/01/2022,6.8,35.4,28.6,0.318,13.0,2.0,62.0
10/01/2022,3.0,19.0,16.0,0.19,14.0,2.0,72.0
10/01/2022,2.0,18.0,16.0,0.2,15.0,1.0,74.0
10/01/2022,4.0,20.0,16.0,0.2,16.0,1.0,70.0
10/01/2022,5.0,21.0,16.0,0.21,17.0,1.0,59.5
10/01/2022,4.0,18.0,14.0,0.16,18.0,1.0,44.0
10/01/2022,4.0,20.0,16.0,0.21,19.0,1.0,31.0
10/01/2022,5.0,24.0,19.0,0.22,20.0,1.0,24.0
10/01/2022,4.0,23.0,19.0,0.21,21.0,1.0,19.0
10/01/2022,3.0,24.0,21.0,0.17,22.0,1.0,18.0
10/01/2022,5.0,21.0,16.0,0.13,23.0,1.0,16.0
10/01/2022,3.0,15.0,12.0,0.09,24.0,1.0,14.0
11/01/2022,3.0,13.0,10.0,0.06,1.0,1.0,13.0
11/01/2022,2.0,11.0,9.0,0.03,2.0,1.0,17.0
11/01/2022,3.0,11.0,9.0,0.03,3.0,1.0,17.0
11/01/2022,1.0,10.0,8.0,0.04,4.0,1.0,17.0
11/01/2022,6.0,17.0,11.0,0.08,5.0,1.0,14.0
11/01/2022,12.0,30.0,18.0,0.13,6.0,1.0,7.0
11/01/2022,11.0,28.0,18.0,0.17,7.0,1.0,8.0
11/01/2022,16.0,39.0,24.0,0.12,8.0,1.0,3.0
11/01/2022,20.0,42.0,22.0,0.29,9.0,2.0,6.0
11/01/2022,14.0,34.0,20.0,0.26,10.0,2.0,9.0
11/01/2022,17.0,38.0,21.0,0.26,11.0,2.0,9.0
11/01/2022,16.0,38.0,22.0,0.25,12.0,2.0,11.0
11/01/2022,15.0,35.0,21.0,0.27,13.0,2.0,16.0
11/01/2022,10.0,29.0,19.0,0.18,14.0,1.0,21.0
11/01/2022,6.0,23.0,16.0,0.17,15.0,1.0,31.0
11/01/2022,7.0,29.0,22.0,0.21,16.0,1.0,30.0
11/01/2022,3.0,23.0,19.0,0.22,17.0,1.0,38.0
11/01/2022,5.0,36.0,31.0,0.3,18.0,1.0,25.0
11/01/2022,6.0,46.0,40.0,0.46,19.0,1.0,15.0
11/01/2022,8.0,47.0,40.0,0.47,20.0,1.0,8.0
11/01/2022,8.0,38.0,30.0,0.28,21.0,1.0,7.0
11/01/2022,4.0,24.0,20.0,0.16,22.0,2.0,12.0
11/01/2022,4.0,23.0,19.0,0.12,23.0,4.0,12.0
11/01/2022,3.0,20.0,18.0,0.06,24.0,9.0,13.0
12/01/2022,5.0,23.0,19.0,0.07,1.0,5.0,11.0
12/01/2022,3.0,23.0,20.0,0.07,2.0,4.0,8.0
12/01/2022,35.0,60.0,25.0,0.12,3.0,4.0,2.0
12/01/2022,61.0,88.0,27.0,0.18,4.0,3.0,1.0
12/01/2022,74.0,100.0,26.0,0.27,5.0,3.0,1.0
12/01/2022,100.0,127.0,27.0,0.85,6.0,3.0,1.0
12/01/2022,63.0,89.0,26.0,0.61,7.0,3.0,1.0
12/01/2022,177.0,205.0,29.0,1.48,8.0,4.0,1.0
12/01/2022,92.0,125.0,33.0,0.99,9.0,8.0,3.0
12/01/2022,44.0,80.0,36.0,0.69,10.0,10.0,9.0
12/01/2022,35.0,80.0,45.0,0.78,11.0,10.0,16.0
12/01/2022,24.0,76.0,52.0,0.83,12.0,8.0,31.0
12/01/2022,12.0,51.0,39.0,0.51,13.0,6.0,43.0
12/01/2022,9.0,44.0,34.0,0.35,14.0,5.0,46.0
12/01/2022,6.0,27.0,22.0,0.17,15.0,6.0,48.0
12/01/2022,3.0,25.0,21.0,0.17,16.0,5.0,54.0
12/01/2022,3.0,24.0,21.0,0.13,17.0,14.0,49.0
12/01/2022,3.0,28.0,24.0,0.15,18.0,20.0,38.0
12/01/2022,6.0,39.0,33.0,0.27,19.0,14.0,23.0
12/01/2022,10.0,53.0,44.0,0.37,20.0,8.0,10.0
12/01/2022,6.0,50.0,44.0,0.42,21.0,7.0,8.0
12/01/2022,2.0,34.0,32.0,0.31,22.0,8.0,15.0
12/01/2022,2.0,34.0,32.0,0.27,23.0,7.0,12.0
12/01/2022,4.0,35.0,31.0,0.23,24.0,6.0,9.0
13/01/2022,31.0,67.0,36.0,0.25,1.0,16.0,2.0
13/01/2022,51.0,87.0,36.0,0.31,2.0,15.0,1.0
13/01/2022,68.0,104.0,35.0,0.33,3.0,11.0,1.0
13/01/2022,57.0,90.0,34.0,0.21,4.0,10.0,1.0
13/01/2022,51.0,84.0,33.0,0.32,5.0,9.0,1.0
13/01/2022,39.0,70.0,31.0,0.32,6.0,7.0,1.0
13/01/2022,131.0,164.0,34.0,0.93,7.0,6.0,1.0
13/01/2022,150.0,187.0,37.0,1.17,8.0,7.0,1.0
13/01/2022,105.0,146.0,41.0,1.15,9.0,12.0,2.0
13/01/2022,89.0,143.0,54.0,1.15,10.0,8.0,5.0
13/01/2022,39.0,88.0,49.0,0.69,11.0,5.0,18.0
13/01/2022,12.0,43.0,31.0,0.35,12.0,4.0,40.0
13/01/2022,10.0,38.0,28.0,0.24,13.0,3.0,44.0
13/01/2022,6.0,27.0,20.0,0.14,14.0,3.0,50.0
13/01/2022,3.0,16.0,13.0,0.09,15.0,3.0,51.0
13/01/2022,4.0,25.0,20.0,0.13,16.0,6.0,45.0
13/01/2022,5.0,26.0,21.0,0.13,17.0,12.0,37.0
13/01/2022,5.0,28.0,23.0,0.27,18.0,8.0,34.0
13/01/2022,5.0,37.0,32.0,0.22,19.0,14.0,25.0
13/01/2022,13.0,59.0,47.0,0.41,20.0,17.0,10.0
13/01/2022,12.0,57.0,44.0,0.49,21.0,10.0,7.0
13/01/2022,6.0,43.0,37.0,0.36,22.0,7.0,9.0
13/01/2022,4.0,35.0,30.0,0.28,23.0,6.0,13.0
13/01/2022,16.0,50.0,35.0,0.32,24.0,6.0,7.0
14/01/2022,15.0,53.0,38.0,0.48,1.0,4.0,1.0
14/01/2022,19.0,55.0,36.0,0.36,2.0,4.0,3.0
14/01/2022,57.0,96.0,38.0,0.4,3.0,4.0,0.0
14/01/2022,35.0,70.0,35.0,0.4,4.0,3.0,1.0
14/01/2022,35.0,70.0,35.0,0.61,5.0,3.0,1.0
14/01/2022,33.0,70.0,36.0,0.75,6.0,3.0,1.0
14/01/2022,61.0,97.0,36.0,0.73,7.0,3.0,1.0
14/01/2022,96.0,136.0,40.0,1.2,8.0,4.0,1.0
14/01/2022,107.0,152.0,45.0,1.4,9.0,6.0,2.0
14/01/2022,67.0,122.0,54.0,1.2,10.0,5.0,9.0
14/01/2022,23.0,67.0,44.0,0.74,11.0,4.0,26.0
14/01/2022,16.0,69.0,53.0,0.8,12.0,3.0,40.0
14/01/2022,10.0,57.0,46.0,0.59,13.0,3.0,53.0
14/01/2022,4.0,31.0,27.0,0.25,14.0,2.0,66.0
14/01/2022,2.0,15.0,13.0,0.09,15.0,1.0,59.0
14/01/2022,2.0,12.0,10.0,0.03,16.0,1.0,57.0
14/01/2022,2.0,13.0,12.0,0.04,17.0,1.0,54.0
14/01/2022,3.0,22.0,19.0,0.16,18.0,1.0,46.0
14/01/2022,7.0,40.0,32.0,0.35,19.0,1.0,28.0
14/01/2022,51.0,105.0,54.0,0.95,20.0,2.0,5.0
14/01/2022,75.0,131.0,56.0,1.08,21.0,3.0,4.0
14/01/2022,30.0,83.0,53.0,0.85,22.0,2.0,6.0
14/01/2022,52.0,108.0,56.0,1.26,23.0,3.0,3.0
14/01/2022,2.0,33.0,31.0,0.34,24.0,1.0,14.0
15/01/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
15/01/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
15/01/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
15/01/2022,15.0,62.0,46.0,0.64,4.0,2.0,2.0
15/01/2022,5.0,39.0,33.0,0.42,5.0,1.0,12.0
15/01/2022,9.0,44.0,34.0,0.48,6.0,1.0,11.0
15/01/2022,56.0,103.0,47.0,0.9,7.0,2.0,1.0
15/01/2022,57.0,103.0,46.0,0.94,8.0,2.0,2.0
15/01/2022,41.0,83.0,42.0,0.74,9.0,2.0,8.0
15/01/2022,21.0,56.0,35.0,0.58,10.0,2.0,19.0
15/01/2022,18.0,57.0,40.0,0.6,11.0,2.0,29.0
15/01/2022,10.0,42.0,32.0,0.47,12.0,2.0,43.0
15/01/2022,6.0,27.0,21.0,0.24,13.0,2.0,42.0
15/01/2022,4.0,17.0,13.0,0.14,14.0,2.0,48.0
15/01/2022,3.0,17.0,14.0,0.13,15.0,6.0,43.0
15/01/2022,2.0,14.0,12.0,0.1,16.0,8.0,41.0
15/01/2022,3.0,16.0,14.0,0.11,17.0,4.0,41.0
15/01/2022,5.0,30.0,25.0,0.25,18.0,3.0,30.0
15/01/2022,9.0,46.0,37.0,0.46,19.0,2.0,18.0
15/01/2022,14.0,56.0,42.0,0.58,20.0,2.0,12.0
15/01/2022,3.0,34.0,31.0,0.44,21.0,5.0,16.0
15/01/2022,3.0,41.0,38.0,0.53,22.0,6.0,7.0
15/01/2022,9.0,44.0,35.0,0.48,23.0,4.0,8.0
15/01/2022,13.0,50.0,36.0,0.54,24.0,5.0,5.0
16/01/2022,5.0,38.0,33.0,0.42,1.0,3.0,4.0
16/01/2022,2.0,24.0,22.0,0.24,2.0,2.0,13.0
16/01/2022,2.0,22.0,20.0,0.22,3.0,2.0,13.0
16/01/2022,9.0,34.0,25.0,0.25,4.0,2.0,7.0
16/01/2022,4.0,28.0,24.0,0.25,5.0,2.0,8.0
16/01/2022,5.0,31.0,26.0,0.27,6.0,3.0,5.0
16/01/2022,10.0,37.0,26.0,0.32,7.0,4.0,4.0
16/01/2022,19.0,46.0,27.0,0.4,8.0,3.0,1.0
16/01/2022,28.0,53.0,25.0,0.46,9.0,11.0,5.0
16/01/2022,33.0,65.0,32.0,0.53,10.0,19.0,10.0
16/01/2022,25.0,67.0,42.0,0.7,11.0,17.0,20.0
16/01/2022,17.0,61.0,44.0,0.7,12.0,12.0,35.0
16/01/2022,7.0,42.0,35.0,0.56,13.0,10.0,54.0
16/01/2022,4.0,36.0,31.0,0.51,14.0,10.0,71.0
16/01/2022,1.0,29.0,28.0,0.46,15.0,8.0,84.0
16/01/2022,0.0,29.0,29.0,0.48,16.0,7.0,84.0
16/01/2022,1.0,12.0,11.0,0.09,17.0,2.0,31.0
16/01/2022,10.0,41.0,31.0,0.53,18.0,2.0,14.0
16/01/2022,14.0,50.0,36.0,0.62,19.0,2.0,9.0
16/01/2022,21.0,64.0,44.0,0.74,20.0,2.0,6.0
16/01/2022,15.0,53.0,37.0,0.56,21.0,2.0,8.0
16/01/2022,2.0,24.0,21.0,0.22,22.0,1.0,18.0
16/01/2022,5.0,35.0,30.0,0.44,23.0,1.0,7.0
16/01/2022,52.0,85.0,33.0,0.88,24.0,2.0,1.0
17/01/2022,40.0,73.0,33.0,0.72,1.0,2.0,1.0
17/01/2022,15.0,43.0,28.0,0.27,2.0,1.0,6.0
17/01/2022,17.0,51.0,33.0,0.51,3.0,1.0,2.0
17/01/2022,28.0,62.0,34.0,0.58,4.0,1.0,1.0
17/01/2022,47.0,80.0,33.0,0.98,5.0,1.0,1.0
17/01/2022,47.0,79.0,32.0,0.93,6.0,2.0,1.0
17/01/2022,156.0,189.0,33.0,1.4,7.0,3.0,1.0
17/01/2022,149.0,182.0,33.0,1.34,8.0,3.0,1.0
17/01/2022,56.0,91.0,35.0,0.88,9.0,3.0,4.0
17/01/2022,39.0,82.0,43.0,0.82,10.0,4.0,11.0
17/01/2022,23.0,68.0,45.0,0.74,11.0,3.0,24.0
17/01/2022,11.0,47.0,36.0,0.51,12.0,3.0,39.0
17/01/2022,6.0,29.0,23.0,0.31,13.0,2.0,49.0
17/01/2022,5.0,30.0,25.0,0.28,14.0,1.0,57.0
